job_id,title,city,experience_level,employment_type,salary_min,salary_max,skills,source_platform,salary_avg
1716,Database Administrator,Delhi,Senior,Full-time,1791491,1887664,"SQL, Backup & Recovery",LinkedIn,1839577.5
1717,Data Analyst,Noida,Senior,Internship,1218333,1419440,"Excel, Tableau, Power BI, Python",Naukri,1318886.5
1718,Business Analyst,Bangalore,Entry,Contract,396135,537878,"SQL, Tableau, Communication, Excel, Power BI",Naukri,467006.5
1719,QA Engineer,Bangalore,Mid,Full-time,837887,918990,"SQL, Manual Testing, Python",LinkedIn,878438.5
1720,Machine Learning Engineer,Chennai,Senior,Internship,1843710,2093613,"TensorFlow, Python, AWS",Indeed,1968661.5
1721,Data Scientist,Pune,Senior,Full-time,2210517,2504359,"Statistics, Python",LinkedIn,2357438.0
1722,Machine Learning Engineer,Pune,Senior,Full-time,2369221,2548944,"Python, TensorFlow, PyTorch, AWS",Glassdoor,2459082.5
1723,Database Administrator,Hyderabad,Senior,Internship,1246935,1405027,"MySQL, Oracle, Linux",Glassdoor,1325981.0
1724,Cloud Engineer,Hyderabad,Senior,Internship,1747486,2047286,"AWS, Azure, Docker",Indeed,1897386.0
1725,Web Developer,Mumbai,Entry,Full-time,304419,515935,"React, Node.js, JavaScript, CSS",LinkedIn,410177.0
1726,Machine Learning Engineer,Delhi,Mid,Internship,832161,1036858,"PyTorch, AWS, TensorFlow, Python",LinkedIn,934509.5
1727,Software Engineer,Gurgaon,Mid,Full-time,1038708,1301067,"Git, React, Java, SQL",LinkedIn,1169887.5
1728,Data Analyst,Bangalore,Senior,Contract,1457188,1517340,"SQL, Python, Power BI",LinkedIn,1487264.0
1729,Software Engineer,Gurgaon,Entry,Internship,323587,501771,"Git, Java, SQL",Glassdoor,412679.0
1730,Data Analyst,Hyderabad,Senior,Internship,1425238,1514069,"SQL, Power BI",Indeed,1469653.5
1731,Data Analyst,Hyderabad,Mid,Contract,622256,779364,"SQL, Excel, Tableau, Python, Power BI",Naukri,700810.0
1732,Machine Learning Engineer,Bangalore,Entry,Internship,439118,561351,"PyTorch, TensorFlow, SQL, Python, AWS",Indeed,500234.5
1733,Software Engineer,Bangalore,Entry,Full-time,391470,580849,"Git, React, SQL, Python",Glassdoor,486159.5
1734,QA Engineer,Gurgaon,Mid,Full-time,663174,860304,"SQL, Manual Testing",LinkedIn,761739.0
1735,Software Engineer,Noida,Senior,Internship,1733140,2002903,"Git, React, Java, SQL, Python",Naukri,1868021.5
1736,QA Engineer,Kolkata,Entry,Full-time,483363,757168,"Selenium, Automation, Python, Manual Testing, SQL",Naukri,620265.5
1737,Business Analyst,Hyderabad,Mid,Internship,928643,1133128,"SQL, Tableau",Indeed,1030885.5
1738,Data Analyst,Remote,Mid,Contract,845030,927620,"SQL, Tableau, Power BI, Excel",Glassdoor,886325.0
1739,QA Engineer,Kolkata,Entry,Contract,447566,696084,"Automation, Selenium, Manual Testing, Python",LinkedIn,571825.0
1740,Data Scientist,Pune,Mid,Internship,920108,1129714,"Pandas, Machine Learning",LinkedIn,1024911.0
1741,QA Engineer,Noida,Mid,Contract,717273,937149,"Manual Testing, Python",Glassdoor,827211.0
1742,QA Engineer,Hyderabad,Mid,Internship,916138,1112032,"Selenium, Python, Manual Testing, Automation",Glassdoor,1014085.0
1743,Data Engineer,Gurgaon,Entry,Full-time,427145,602945,"SQL, Spark, Python, AWS",Indeed,515045.0
1744,Business Analyst,Mumbai,Entry,Contract,449019,738086,"Tableau, Communication",Indeed,593552.5
1745,Data Analyst,Delhi,Entry,Internship,473099,559685,"Excel, Python",Naukri,516392.0
1746,Data Analyst,Gurgaon,Senior,Full-time,1386694,1544367,"Excel, SQL",Naukri,1465530.5
1747,Web Developer,Kolkata,Entry,Full-time,396829,626226,"CSS, HTML, React, Node.js, JavaScript",LinkedIn,511527.5
1748,Cloud Engineer,Remote,Senior,Contract,2265809,2323813,"Python, Kubernetes",Indeed,2294811.0
1749,Web Developer,Kolkata,Mid,Full-time,997322,1078842,"JavaScript, CSS, Node.js, React, HTML",Naukri,1038082.0
1750,Database Administrator,Kolkata,Entry,Full-time,306735,424761,"Linux, Oracle",Naukri,365748.0
1751,Machine Learning Engineer,Hyderabad,Mid,Full-time,799360,997059,"PyTorch, SQL",Naukri,898209.5
1752,Data Scientist,Hyderabad,Senior,Contract,2247914,2474688,"SQL, Statistics, Machine Learning, Python",Naukri,2361301.0
1753,Database Administrator,Noida,Senior,Contract,1304910,1424937,"Oracle, Backup & Recovery",Glassdoor,1364923.5
1754,Software Engineer,Hyderabad,Senior,Full-time,2088191,2167680,"Git, Java, Python, React",Indeed,2127935.5
1755,Data Engineer,Delhi,Mid,Internship,978989,1127918,"Python, AWS, ETL, SQL",Naukri,1053453.5
1756,Data Engineer,Bangalore,Mid,Contract,935362,1059559,"AWS, SQL, ETL, Spark, Python",Glassdoor,997460.5
1757,Data Analyst,Gurgaon,Mid,Full-time,633952,800329,"Excel, Power BI",Indeed,717140.5
1758,Data Scientist,Pune,Mid,Internship,904085,1153327,"Statistics, Machine Learning, Pandas",Naukri,1028706.0
1759,Cloud Engineer,Bangalore,Entry,Internship,440147,595038,"Python, AWS, Azure",Naukri,517592.5
1760,Data Engineer,Noida,Mid,Full-time,994733,1182937,"Spark, Python, SQL, AWS, ETL",Glassdoor,1088835.0
1761,Data Scientist,Hyderabad,Mid,Full-time,907493,1192389,"Machine Learning, SQL, Python",Naukri,1049941.0
1762,Business Analyst,Mumbai,Entry,Internship,488668,645526,"Power BI, Excel",Naukri,567097.0
1763,Software Engineer,Delhi,Entry,Contract,433967,508712,"SQL, Java, Git, Python, React",Indeed,471339.5
1764,Web Developer,Pune,Mid,Full-time,923108,998630,"JavaScript, HTML, React, CSS, Node.js",Indeed,960869.0
1765,Data Analyst,Noida,Senior,Full-time,2185758,2433835,"SQL, Excel, Power BI, Python, Tableau",Glassdoor,2309796.5
1766,Cloud Engineer,Bangalore,Senior,Internship,2355851,2443982,"Docker, AWS",Glassdoor,2399916.5
1767,Database Administrator,Noida,Mid,Full-time,1040262,1175838,"Linux, Oracle, MySQL",LinkedIn,1108050.0
1768,Cloud Engineer,Remote,Mid,Contract,905014,1058777,"Docker, Kubernetes, Python, Azure, AWS",Naukri,981895.5
1769,Machine Learning Engineer,Remote,Mid,Internship,1021306,1244296,"Python, AWS",Indeed,1132801.0
1770,QA Engineer,Remote,Entry,Full-time,480211,734957,"SQL, Manual Testing, Automation, Python, Selenium",Naukri,607584.0
1771,Machine Learning Engineer,Hyderabad,Entry,Full-time,410751,639734,"TensorFlow, SQL",Glassdoor,525242.5
1772,Software Engineer,Chennai,Mid,Internship,971907,1191676,"Java, SQL, Python",Naukri,1081791.5
1773,Machine Learning Engineer,Bangalore,Senior,Internship,1216102,1278986,"AWS, PyTorch",Glassdoor,1247544.0
1774,Data Engineer,Kolkata,Mid,Full-time,624619,751510,"AWS, ETL, Spark, SQL, Python",Indeed,688064.5
1775,Database Administrator,Bangalore,Mid,Internship,737432,829854,"Backup & Recovery, Oracle",Indeed,783643.0
1776,Business Analyst,Gurgaon,Mid,Internship,881814,1165767,"Tableau, Communication",Glassdoor,1023790.5
1777,Web Developer,Mumbai,Mid,Contract,1022190,1231733,"React, CSS",Naukri,1126961.5
1778,Software Engineer,Delhi,Mid,Internship,1010663,1094953,"Git, SQL, React",Glassdoor,1052808.0
1779,Web Developer,Hyderabad,Entry,Contract,387556,595799,"CSS, HTML, React, Node.js",Glassdoor,491677.5
1780,Data Engineer,Hyderabad,Entry,Full-time,377099,474558,"AWS, Spark, ETL, SQL, Python",Naukri,425828.5
1781,Business Analyst,Chennai,Entry,Internship,307274,384446,"Excel, Power BI",LinkedIn,345860.0
1782,Data Scientist,Chennai,Entry,Contract,435546,653165,"Python, Pandas, Machine Learning, Statistics, SQL",Indeed,544355.5
1783,Database Administrator,Kolkata,Senior,Internship,2237113,2433606,"MySQL, SQL, Linux",Glassdoor,2335359.5
1784,QA Engineer,Chennai,Senior,Full-time,1772935,1939881,"Python, SQL, Selenium",Glassdoor,1856408.0
1785,Business Analyst,Pune,Entry,Full-time,314017,417465,"Excel, Communication, Tableau, SQL",LinkedIn,365741.0
1786,Business Analyst,Remote,Mid,Contract,625214,796115,"Excel, Power BI, Tableau, SQL",Glassdoor,710664.5
1787,Web Developer,Hyderabad,Entry,Contract,385013,665345,"JavaScript, Node.js, HTML, React",Naukri,525179.0
1788,Business Analyst,Delhi,Mid,Internship,941944,1114423,"Excel, Tableau, SQL, Power BI",Indeed,1028183.5
1789,Data Engineer,Pune,Entry,Internship,440841,652001,"Spark, Python, SQL, ETL, AWS",Glassdoor,546421.0
1790,Software Engineer,Delhi,Entry,Internship,344491,402540,"React, Git, SQL",Naukri,373515.5
1791,Data Engineer,Gurgaon,Entry,Contract,303307,525025,"Python, AWS",Indeed,414166.0
1792,Software Engineer,Delhi,Entry,Contract,466551,567501,"Git, Python",Indeed,517026.0
1793,Machine Learning Engineer,Kolkata,Senior,Internship,1681164,1817939,"PyTorch, Python, SQL",Naukri,1749551.5
1794,Data Scientist,Hyderabad,Senior,Internship,2194407,2376830,"Pandas, Python, SQL, Machine Learning",Glassdoor,2285618.5
1795,Data Engineer,Delhi,Mid,Contract,788462,907052,"AWS, Python, ETL, Spark",Indeed,847757.0
1796,Cloud Engineer,Hyderabad,Mid,Contract,924817,1031818,"Python, AWS, Kubernetes, Azure, Docker",Glassdoor,978317.5
1797,QA Engineer,Pune,Entry,Contract,434346,657641,"Automation, Python, SQL, Manual Testing",Glassdoor,545993.5
1798,QA Engineer,Kolkata,Senior,Contract,1327760,1457995,"Python, Manual Testing, Automation, Selenium",Naukri,1392877.5
1799,Web Developer,Pune,Mid,Internship,721923,781472,"Node.js, React",Indeed,751697.5
1800,Web Developer,Delhi,Entry,Full-time,445947,665999,"Node.js, React, HTML",Naukri,555973.0
1801,Cloud Engineer,Mumbai,Entry,Full-time,329551,548914,"AWS, Kubernetes, Python, Docker, Azure",LinkedIn,439232.5
1802,Cloud Engineer,Bangalore,Senior,Full-time,1505566,1587318,"AWS, Python",Naukri,1546442.0
1803,Data Engineer,Pune,Entry,Full-time,316523,547838,"AWS, Spark, SQL, Python, ETL",LinkedIn,432180.5
1804,Data Analyst,Remote,Senior,Contract,2009991,2091894,"Tableau, SQL",Glassdoor,2050942.5
1805,Web Developer,Chennai,Entry,Full-time,375697,441874,"Node.js, JavaScript, CSS",Glassdoor,408785.5
1806,Software Engineer,Hyderabad,Senior,Internship,1779576,1939975,"Python, SQL, React",LinkedIn,1859775.5
1807,Business Analyst,Chennai,Senior,Full-time,1207654,1309704,"Communication, Tableau",LinkedIn,1258679.0
1808,Data Engineer,Chennai,Entry,Internship,494561,698787,"AWS, Python, SQL, Spark, ETL",Indeed,596674.0
1809,Business Analyst,Noida,Mid,Internship,648248,717600,"Communication, Power BI",Glassdoor,682924.0
1810,Web Developer,Hyderabad,Entry,Internship,300415,562165,"Node.js, JavaScript, HTML, CSS, React",Naukri,431290.0
1811,QA Engineer,Bangalore,Mid,Internship,1005277,1202522,"Python, Automation, SQL",LinkedIn,1103899.5
1812,Software Engineer,Kolkata,Mid,Internship,880124,1120339,"Python, Git, SQL, React, Java",Naukri,1000231.5
1813,Cloud Engineer,Kolkata,Entry,Contract,445600,631925,"Kubernetes, Python",Glassdoor,538762.5
1814,QA Engineer,Chennai,Entry,Internship,455021,617416,"SQL, Python, Selenium",LinkedIn,536218.5
1815,QA Engineer,Noida,Mid,Contract,911794,1023855,"Selenium, Automation, Python",LinkedIn,967824.5
1816,Business Analyst,Chennai,Senior,Contract,2294664,2496002,"Communication, SQL, Excel",Glassdoor,2395333.0
1817,Data Scientist,Bangalore,Senior,Full-time,1352755,1608266,"Machine Learning, Pandas, Statistics, SQL, Python",Indeed,1480510.5
1818,Database Administrator,Gurgaon,Mid,Contract,647297,873186,"Linux, Backup & Recovery, MySQL",Indeed,760241.5
1819,QA Engineer,Hyderabad,Entry,Contract,476416,735406,"SQL, Selenium, Automation",LinkedIn,605911.0
1820,QA Engineer,Pune,Mid,Internship,692812,785467,"Automation, Python, Manual Testing",Glassdoor,739139.5
1821,Cloud Engineer,Hyderabad,Senior,Full-time,1754348,1993355,"Docker, Azure, AWS, Kubernetes",Glassdoor,1873851.5
1822,Web Developer,Gurgaon,Mid,Internship,828126,1082467,"HTML, CSS, Node.js",LinkedIn,955296.5
1823,Machine Learning Engineer,Bangalore,Mid,Contract,626099,692710,"TensorFlow, PyTorch, AWS, SQL, Python",LinkedIn,659404.5
1824,Database Administrator,Mumbai,Entry,Internship,423208,519771,"Oracle, Backup & Recovery, Linux",Naukri,471489.5
1825,Web Developer,Bangalore,Entry,Internship,436359,657263,"CSS, JavaScript, React",LinkedIn,546811.0
1826,Database Administrator,Hyderabad,Entry,Internship,319002,471103,"SQL, Linux, Oracle, Backup & Recovery",Naukri,395052.5
1827,Machine Learning Engineer,Bangalore,Senior,Full-time,1979724,2029992,"SQL, Python, PyTorch",LinkedIn,2004858.0
1828,Data Scientist,Pune,Mid,Full-time,991921,1272637,"Machine Learning, SQL",Glassdoor,1132279.0
1829,Database Administrator,Remote,Entry,Full-time,311495,370100,"SQL, Linux, Backup & Recovery, MySQL, Oracle",Naukri,340797.5
1830,Data Analyst,Delhi,Mid,Contract,900942,1156779,"Tableau, Power BI, Python, Excel",LinkedIn,1028860.5
1831,Software Engineer,Pune,Senior,Internship,2364617,2564847,"Git, SQL, Java",Glassdoor,2464732.0
1832,QA Engineer,Delhi,Mid,Full-time,816750,1085989,"Automation, Manual Testing",Glassdoor,951369.5
1833,Database Administrator,Delhi,Entry,Full-time,490146,742900,"SQL, Backup & Recovery",LinkedIn,616523.0
1834,Machine Learning Engineer,Pune,Entry,Contract,474060,684170,"TensorFlow, AWS, Python, SQL, PyTorch",Indeed,579115.0
1835,Software Engineer,Chennai,Senior,Internship,2298945,2549207,"SQL, Python, Git",Glassdoor,2424076.0
1836,Cloud Engineer,Noida,Entry,Contract,414143,474345,"Kubernetes, Azure, Docker, AWS, Python",Indeed,444244.0
1837,Web Developer,Kolkata,Senior,Contract,1836778,1933145,"CSS, React, JavaScript, Node.js",Naukri,1884961.5
1838,Business Analyst,Kolkata,Entry,Internship,387554,451466,"Communication, Power BI, Tableau, SQL, Excel",LinkedIn,419510.0
1839,Machine Learning Engineer,Remote,Mid,Internship,641975,787453,"TensorFlow, AWS, PyTorch, Python, SQL",Indeed,714714.0
1840,QA Engineer,Kolkata,Entry,Internship,328086,389228,"SQL, Selenium, Automation, Python, Manual Testing",Indeed,358657.0
1841,Data Scientist,Hyderabad,Entry,Contract,401685,476524,"SQL, Machine Learning",Glassdoor,439104.5
1842,Web Developer,Gurgaon,Senior,Full-time,1571505,1665595,"React, JavaScript",Glassdoor,1618550.0
1843,Software Engineer,Delhi,Mid,Contract,692865,743035,"Python, React",LinkedIn,717950.0
1844,Database Administrator,Remote,Mid,Full-time,605544,696938,"SQL, Oracle, MySQL, Linux, Backup & Recovery",Indeed,651241.0
1845,Software Engineer,Pune,Senior,Contract,1744482,1909865,"Java, Git, Python, React",Indeed,1827173.5
1846,Database Administrator,Gurgaon,Entry,Full-time,421555,627520,"Backup & Recovery, Oracle",Naukri,524537.5
1847,Data Analyst,Hyderabad,Entry,Full-time,402936,528393,"Power BI, SQL, Python",LinkedIn,465664.5
1848,QA Engineer,Bangalore,Entry,Internship,333044,628853,"Manual Testing, Python",Indeed,480948.5
1849,Data Analyst,Remote,Senior,Full-time,1351013,1543294,"Tableau, SQL, Python, Excel",Indeed,1447153.5
1850,QA Engineer,Pune,Senior,Internship,1710931,1999299,"Automation, SQL, Selenium, Python",Indeed,1855115.0
1851,Machine Learning Engineer,Hyderabad,Mid,Full-time,813677,991313,"Python, SQL",LinkedIn,902495.0
1852,QA Engineer,Kolkata,Mid,Full-time,886646,1038058,"Python, SQL, Selenium, Automation, Manual Testing",LinkedIn,962352.0
1853,Cloud Engineer,Pune,Mid,Contract,701630,901124,"Docker, Python, AWS, Kubernetes",Naukri,801377.0
1854,Data Analyst,Gurgaon,Mid,Internship,997810,1270125,"Power BI, Tableau, SQL",Glassdoor,1133967.5
1855,Software Engineer,Chennai,Entry,Full-time,429297,535006,"SQL, React, Java, Python, Git",LinkedIn,482151.5
1856,Web Developer,Gurgaon,Entry,Full-time,452597,518626,"Node.js, CSS, HTML",Indeed,485611.5
1857,Software Engineer,Chennai,Mid,Full-time,607986,851246,"React, Java",LinkedIn,729616.0
1858,Business Analyst,Bangalore,Senior,Full-time,1211783,1428822,"Tableau, Power BI, SQL, Communication, Excel",Indeed,1320302.5
1859,Data Scientist,Noida,Entry,Internship,357657,615950,"Pandas, Python, SQL",Glassdoor,486803.5
1860,Machine Learning Engineer,Chennai,Mid,Internship,1049424,1247690,"Python, TensorFlow, PyTorch",Glassdoor,1148557.0
1861,QA Engineer,Delhi,Mid,Internship,624340,734880,"Python, Manual Testing, Selenium",Naukri,679610.0
1862,Data Engineer,Chennai,Mid,Contract,697799,768177,"AWS, Spark, Python, ETL",Indeed,732988.0
1863,Data Analyst,Hyderabad,Mid,Internship,1041373,1133867,"Tableau, SQL, Python",LinkedIn,1087620.0
1864,Software Engineer,Pune,Mid,Contract,1016946,1226328,"Java, SQL, Git",LinkedIn,1121637.0
1865,Data Scientist,Remote,Senior,Contract,1208967,1438901,"Pandas, Python, SQL, Statistics",Glassdoor,1323934.0
1866,Data Scientist,Noida,Senior,Contract,1978941,2116055,"Pandas, Machine Learning",Naukri,2047498.0
1867,QA Engineer,Gurgaon,Senior,Full-time,1397544,1547609,"Selenium, SQL",Glassdoor,1472576.5
1868,Software Engineer,Kolkata,Mid,Full-time,887041,1035459,"React, Git, Java",Naukri,961250.0
1869,Cloud Engineer,Chennai,Mid,Full-time,944644,1019803,"Azure, Kubernetes, AWS",Indeed,982223.5
1870,Data Analyst,Pune,Entry,Contract,377213,567893,"Excel, Tableau, Power BI",Naukri,472553.0
1871,Data Engineer,Delhi,Entry,Internship,373071,550807,"SQL, Spark, ETL, Python",LinkedIn,461939.0
1872,Data Scientist,Chennai,Mid,Contract,605351,831807,"Python, SQL, Pandas",Naukri,718579.0
1873,Software Engineer,Delhi,Entry,Full-time,334393,418624,"Git, SQL, Java, React, Python",Naukri,376508.5
1874,Machine Learning Engineer,Mumbai,Senior,Full-time,2255576,2330096,"PyTorch, Python, TensorFlow, AWS, SQL",LinkedIn,2292836.0
1875,Software Engineer,Bangalore,Entry,Contract,455941,566446,"Git, React, Python, SQL, Java",Indeed,511193.5
1876,QA Engineer,Mumbai,Senior,Full-time,1248062,1468917,"Automation, Selenium, Manual Testing",Naukri,1358489.5
1877,Data Scientist,Delhi,Mid,Contract,621431,897032,"Pandas, SQL, Python",Glassdoor,759231.5
1878,Data Analyst,Mumbai,Mid,Full-time,925105,1076580,"Excel, Tableau, Power BI, SQL, Python",Indeed,1000842.5
1879,Data Scientist,Gurgaon,Mid,Contract,629295,775473,"Pandas, Machine Learning, SQL, Statistics, Python",LinkedIn,702384.0
1880,Data Analyst,Mumbai,Mid,Full-time,644099,843607,"Power BI, Tableau, SQL, Excel, Python",Glassdoor,743853.0
1881,Web Developer,Bangalore,Mid,Internship,805267,906738,"Node.js, CSS, JavaScript, HTML",Glassdoor,856002.5
1882,QA Engineer,Chennai,Mid,Internship,939331,1147801,"Manual Testing, Python, Selenium, SQL, Automation",LinkedIn,1043566.0
1883,Business Analyst,Noida,Entry,Full-time,377468,465965,"Excel, Communication, Power BI, SQL",LinkedIn,421716.5
1884,Machine Learning Engineer,Kolkata,Senior,Internship,1517310,1593894,"AWS, SQL",Indeed,1555602.0
1885,QA Engineer,Remote,Senior,Contract,2054723,2143394,"SQL, Selenium, Automation",LinkedIn,2099058.5
1886,QA Engineer,Noida,Senior,Full-time,1621555,1818278,"Manual Testing, Automation, SQL, Python",Indeed,1719916.5
1887,Database Administrator,Chennai,Entry,Internship,439363,551189,"MySQL, Backup & Recovery, SQL",LinkedIn,495276.0
1888,Data Analyst,Mumbai,Senior,Full-time,1967231,2239618,"Python, SQL, Excel, Power BI, Tableau",LinkedIn,2103424.5
1889,Database Administrator,Noida,Senior,Internship,1893790,2152473,"Linux, Backup & Recovery, Oracle, MySQL, SQL",Indeed,2023131.5
1890,Machine Learning Engineer,Noida,Entry,Contract,423781,698502,"SQL, AWS, PyTorch, TensorFlow",Indeed,561141.5
1891,Data Scientist,Mumbai,Mid,Full-time,641459,737880,"Machine Learning, Pandas, Python, Statistics",Indeed,689669.5
1892,QA Engineer,Remote,Mid,Contract,645895,909481,"Manual Testing, Python, SQL, Selenium",Indeed,777688.0
1893,Machine Learning Engineer,Remote,Mid,Internship,758380,1029692,"TensorFlow, Python, SQL, PyTorch, AWS",Glassdoor,894036.0
1894,Web Developer,Mumbai,Entry,Contract,454272,535378,"CSS, React, HTML, Node.js",Indeed,494825.0
1895,Data Analyst,Delhi,Senior,Full-time,1530119,1826785,"SQL, Power BI, Excel, Python, Tableau",Naukri,1678452.0
1896,Data Analyst,Remote,Mid,Full-time,944869,1196803,"Excel, SQL, Power BI, Python, Tableau",Glassdoor,1070836.0
1897,Cloud Engineer,Hyderabad,Senior,Contract,1947147,2238254,"Azure, AWS, Kubernetes",Glassdoor,2092700.5
1898,Machine Learning Engineer,Kolkata,Senior,Full-time,2368074,2491697,"TensorFlow, AWS, SQL, PyTorch",Glassdoor,2429885.5
1899,Data Engineer,Kolkata,Mid,Internship,740015,1011301,"Python, Spark, SQL, AWS, ETL",Glassdoor,875658.0
1900,Data Analyst,Kolkata,Senior,Internship,1509514,1617857,"Python, Tableau, SQL, Excel, Power BI",Glassdoor,1563685.5
